URL,Label
https://pub-655babd713224bcdb461dfde01d47627.r2.dev/index.html,bad
https://pub-c8190d91acc14cf6b49ba44dafc171ae.r2.dev/index.html,bad
https://lxrqbkhvntfjp.ink/,bad
https://pub-d8e1a574ae8d44fdb23489231918af49.r2.dev/index.html,bad
https://hamsagirish.github.io/Netflix_bharat/,bad
https://zannatulferdous0162.github.io/amazon-clone/,bad
https://prashantpundir00.github.io/netflix-clone/,bad
https://pub-3255e124f6ec4b628d04f656ce459ac6.r2.dev/index.html,bad
https://ashishchoudhary966.github.io/Netflix-clone/,bad
https://champion0007.github.io/netflixhosting.github.io/,bad
https://ipfs.io/ipfs/bafkreiafkewy2uuqxp4kmwoi4x6v3xy7eu2xw5xedk5fd2ok6bk5lhnqnq,bad
https://alal25.github.io/CSS_hw_1/,bad
https://www.p365666.net:8989/huntfish.html,bad
https://harikak-234.github.io/Netflix-Clone/,bad
https://ybalajirao.github.io/Amazon_Clone/,bad
https://saketh-24.github.io/Amazon-Clone/,bad
https://owa.ika-netzwerke.de/,bad
https://cf.wzhtlw.cf/,bad
https://itssoumodip.github.io/Netflix-Clone/,bad
https://kinjaldesarla.github.io/Netflix-clone/,bad
https://ipfs.io/ipfs/bafkreigrdfwkuv2ukz75icm52wvsflinwshtwwva4jngh3xxs463xpoptm,bad
https://pub-bfed733beb31476b96b439195829b84b.r2.dev/index.html,bad
https://wildpigger.github.io/wp_uniswap_v2/,bad
https://manoj120404.github.io/netflix-homepage/,bad
https://f47.hkwordpress.com/public/export/excelz/bizmail.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,bad
https://brooklyn9446.github.io/Netflix-Clone/,bad
https://purple-efax-0dca.info1198.workers.dev/favicon.ico,bad
https://nityanit.github.io/Netflix-Clone/,bad
https://ravigurjar9351.github.io/instagarm.io/,bad
https://bafybeiagd6xpiqvwfinba4ohshbcmvh757y33xg3oumjm62swqaiwin2fe.ipfs.dweb.link/,bad
https://akshay53156.github.io/CSS-Homework-1/,bad
http://novaforcetechnic.ro/TO/authorize_client_id:cd5fyh6l-sv94-4lom-6aty-9shtn74jvpu2_1e6uqnoigdwy4ktv23c5zls8xjmb9pa0r7hfbjvoq075art1ys3lhfnzcx9gid2emu84k6wpaomws2vdjeu39ci7pznhxgrt548yf6kl1q0b?data=M21haWxAYi5j,bad
https://pushpdant.github.io/Amazon-Clone/,bad
https://qayamat7.github.io/Amazon-Clone/,bad
https://pushkarsingh26.github.io/pushkar-amaon/,bad
https://purvi-arora.github.io/amazon.github.io/,bad
https://couu2.vercel.app/verset.html/,bad
https://nishatfatma.github.io/Netfilx-Clone/,bad
https://nakkeeran45.github.io/Netflix/,bad
https://jiedian.jack5612.workers.dev/,bad
https://telegrem-web.vip/,bad
https://auth-yweb.github.io/newout/,bad
https://nahmed.buet.ac.bd/,bad
https://bt-104659.weeblysite.com/,bad
https://srujanalakkaraju.github.io/Netflix-landing-page/,bad
https://pub-33fcb6b177354a18ad58fbe388e3419d.r2.dev/index.html,bad
https://pub-6368372da32749fa9e913c9112112e8e.r2.dev/index.html,bad
https://purushotham011.github.io/Amazon-clone/,bad
https://auth-yweb.github.io/singlefile/,bad
https://duttweilerangel6891-sidebarg165895-flarew256.pages.dev/help/contact/472264932377954,bad
https://w3click.com.br/nill/index2.html,bad
https://w3click.com.br/nill/otp.html,bad
https://w3click.com.br/nill/personal.html,bad
https://w3click.com.br/nill/otp2.html,bad
https://w3click.com.br/nill/,bad
https://gauravkasyap.github.io/new-p5.index/,bad
https://ledgerhardwarehelp.com/connect.html,bad
https://hafsa-mustajab.github.io/netflix-final/,bad
https://pub-ac67969c5ea74a1197776bcb7bfda0ff.r2.dev/index.html,bad
https://cin-fv9l.vercel.app/verset.html,bad
http://aushah1.github.io/Netflix-clone/,bad
http://miller200-hub.github.io/netflix/,bad
http://sleepy-williams.192-250-231-16.plesk.page/mein,bad
http://kedai-gas-wak-pett.lynan-mrkkt.shop/,bad
https://www.sleepy-williams.192-250-231-16.plesk.page/mein/,bad
http://rebrand.ly/dkb066,bad
https://instantlogin.square.site/,bad
